id,kode
5145,8995077604638
5146,8995077604645
5147,8995077604652
5148,8995077604669
5149,8995077604683
5150,8995077604706
5151,8995077609121
5152,8995077609985
5153,8995077609992
5154,8995078801197
5155,8995102800448
5156,8995126009001
5157,8995151110109
5158,8995151110116
5159,8995151110154
5160,8995151110192
5161,8995151110420
5162,8995151110437
5163,8995151110444
5164,8995151110666
5165,8995151120276
5166,8995151121419
5167,8995151130046
5168,8995151130060
5169,8995151130510
5170,8995151130527
5171,8995151130534
5172,8995151140687
5173,8995151140694
5174,8995151140700
5175,8995151140816
5176,8995151140892
5177,8995151158088
5178,8995151158095
5179,8995151160944
5180,8995151160975
5181,8995151170042
5182,8995151210021
5183,8995151210106
5184,8995151210113
5185,8995151220266
5186,8995151220273
5187,8995151220792
5188,8995151220808
5189,8995151220815
5190,8995151220822
5191,8995151220839
5192,8995151220846
5193,8995151220853
5194,8995151220860
5195,8995151220877
5196,8995151220884
5197,8995151220907
5198,8995151221010
5199,8995151221034
5200,8995151221102
5201,8995151221140
5202,8995151221225
5203,8995151221232
5204,8995151221249
5205,8995151221256
5206,8995151221263
5207,8995151221270
5208,8995151221287
5209,8995151221294
5210,8995151221300
5211,8995151221317
5212,8995151221324
5213,8995151221331
5214,8995151221348
5215,8995151221355
5216,8995151240103
5217,8995151240127
5218,8995151240134
5219,8995151240165
5220,8995151240172
5221,8995151240189
5222,8995151240356
5223,8995151240363
5224,8995151240424
5225,8995151240431
5226,8995151820022
5227,8995151820039
5228,8995151820084
5229,8995151820091
5230,8995151820107
5231,8995151820114
5232,8995151820121
5233,8995151820152
5234,8995151820169
5235,8995151820176
5236,8995151820183
5237,8995151820190
5238,8995151820206
5239,8995151820213
5240,8995151820220
5241,8995151820237
5242,8995151820244
5243,8995178900349
5244,8995178900394
5245,8995178900547
5246,8995178900554
5247,8995178900752
5248,8995179500029
5249,8995179500388
5250,8995181600021
5251,8995181600137
5252,8995181600199
5253,8995181600243
5254,8995181600250
5255,8995181600502
5256,8995181601608
5257,8995181601622
5258,8995181601721
5259,8995181601783
5260,8995181601820
5261,8995181601981
5262,8995181602001
5263,8995181602025
5264,8995181602049
5265,8995201800042
5266,8995201800059
5267,8995201800196
5268,8995227500032
5269,8995227500124
5270,8995227500230
5271,8995227500247
5272,8995227500254
5273,8995227500261
5274,8995227500278
5275,8995227500285
5276,8995227500292
5277,8995227500308
5278,8995227500360
5279,8995227500377
5280,8995227500483
5281,8995227500582
5282,8995227500995
5283,8995227501008
5284,8995227501015
5285,8995227501022
5286,8995227501039
5287,8995227501046
5288,8995227501923
5289,8995227502029
5290,8995227502036
5291,8995227502043
5292,8995227502074
5293,8995227502081
5294,8995227502098
5295,8995227502197
5296,8995227502203
5297,8995227502210
5298,8995230704106
5299,8995233207819
5300,8995233207949
5301,8995233208014
5302,8995757009609
5303,8995757203557
5304,8995757205308
5305,8995757218308
5306,8995757223203
5307,8995757234094
5308,8995757244307
5309,8995757501004
5310,8995858111010
5311,8995858190817
5312,8995858192620
5313,8995858311212
5314,8995858888882
5315,8995858899888
5316,8995858988896
5317,8995858999991
5318,8995962441225
5319,8996001300053
5320,8996001301111
5321,8996001301142
5322,8996001301289
5323,8996001301661
5324,8996001301685
5325,8996001301715
5326,8996001302026
5327,8996001302033
5328,8996001302088
5329,8996001302248
5330,8996001302255
5331,8996001302316
5332,8996001302323
5333,8996001302347
5334,8996001302354
5335,8996001302392
5336,8996001302491
5337,8996001302507
5338,8996001302521
5339,8996001302538
5340,8996001302620
5341,8996001302637
5342,8996001302682
5343,8996001302699
5344,8996001304013
5345,8996001304020
5346,8996001304037
5347,8996001304044
5348,8996001304051
5349,8996001304426
5350,8996001304433
5351,8996001304549
5352,8996001304921
5353,8996001304983
5354,8996001304990
5355,8996001305003
5356,8996001305041
5357,8996001305119
5358,8996001308059
5359,8996001318003
5360,8996001318430
5361,8996001318454
5362,8996001318478
5363,8996001318492
5364,8996001320051
5365,8996001320136
5366,8996001321027
5367,8996001321041
5368,8996001326220
5369,8996001326275
5370,8996001326404
5371,8996001326428
5372,8996001326435
5373,8996001338056
5374,8996001350416
5375,8996001350515
5376,8996001350522
5377,8996001350539
5378,8996001355046
5379,8996001355107
5380,8996001355176
5381,8996001355756
5382,8996001355824
5383,8996001355855
5384,8996001356036
5385,8996001356357
5386,8996001401033
5387,8996001402023
5388,8996001410028
5389,8996001410042
5390,8996001410547
5391,8996001410608
5392,8996001410950
5393,8996001414002
5394,8996001431030
5395,8996001440001
5396,8996001440049
5397,8996001440087
5398,8996001440124
5399,8996001440353
5400,8996001440520
5401,8996001440582
5402,8996001440629
5403,8996001520116
5404,8996001520130
5405,8996001520154
5406,8996001520178
5407,8996001520291
5408,8996001524008
5409,8996001524015
5410,8996001524022
5411,8996001524039
5412,8996001524046
5413,8996001524053
5414,8996001524060
5415,8996001524091
5416,8996001600009
5417,8996001600030
5418,8996001600047
5419,8996001600061
5420,8996001600078
5421,8996001600085
5422,8996001600122
5423,8996001600146
5424,8996001600153
5425,8996001600191
5426,8996001600207
5427,8996001600221
5428,8996001600245
5429,8996001600269
5430,8996001600306
5431,8996001600313
5432,8996001600382
5433,8996001902023
5434,8996006120014
5435,8996006142511
5436,8996006320117
5437,8996006742025
5438,8996006742032
5439,8996006841018
5440,8996006853127
5441,8996006853387
5442,8996006853394
5443,8996006853400
5444,8996006853417
5445,8996006853431
5446,8996006853462
5447,8996006855145
5448,8996006855541
5449,8996006855879
5450,8996006855886
5451,8996006856128
5452,8996006856142
5453,8996006856203
5454,8996006856715
5455,8996006856869
5456,8996006856876
5457,8996006856906
5458,8996006857255
5459,8996006857705
5460,8996006857712
5461,8996006857729
5462,8996006857736
5463,8996006857873
5464,8996006858016
5465,8996006858092
5466,8996006858214
5467,8996006858276
5468,8996008714358
5469,8996129800435
5470,8996129800466
5471,8996129800480
5472,8996129803504
5473,8996129803870
5474,8996196000059
5475,8996196000202
5476,8996196000356
5477,8996196000806
5478,8996196000950
5479,8996196002206
5480,8996196002954
5481,8996196065003
5482,8996196065102
5483,8996196065300
5484,8996196065409
5485,8996196066406
5486,8996196066451
5487,8996196076504
5488,8996196461300
5489,8996196461409
5490,8996196461508
5491,8996200900016
5492,8996200900023
5493,8996200900047
5494,8997001352462
5495,8997001352479
5496,8997001352493
5497,8997001352509
5498,8997001352516
5499,8997001352523
5500,8997001352844
5501,8997001352851
5502,8997001352868
5503,8997001352882
5504,8997001352899
5505,8997001353339
5506,8997001353346
5507,8997001353377
5508,8997001353384
5509,8997001353575
5510,8997001353582
5511,8997001353599
5512,8997001353605
5513,8997001353612
5514,8997001353629
5515,8997002860539
5516,8997002860560
5517,8997002860904
5518,8997002860928
5519,8997002900013
5520,8997004230088
5521,8997004230149
5522,8997004320222
5523,8997004320277
5524,8997004320321
5525,8997004320680
5526,8997004322097
5527,8997004322127
5528,8997004322165
5529,8997004322189
5530,8997005410199
5531,8997005950688
5532,8997007300016
5533,8997007641232
5534,8997007641294
5535,8997007642567
5536,8997007900629
5537,8997008000045
5538,8997008671061
5539,8997008671078
5540,8997008671085
5541,8997008671092
5542,8997008671108
5543,8997008671139
5544,8997008671153
5545,8997008671177
5546,8997009510017
5547,8997009510055
5548,8997009510116
5549,8997009510123
5550,8997009510130
5551,8997009510192
5552,8997009510208
5553,8997009510215
5554,8997009780243
5555,8997009780397
5556,8997009780410
5557,8997009780533
5558,8997009780540
5559,8997009781110
5560,8997010400017
5561,8997010400031
5562,8997010400109
5563,8997011060005
5564,8997011060104
5565,8997011060203
5566,8997011060906
5567,8997011062702
5568,8997011063006
5569,8997011064201
5570,8997011064300
5571,8997011064805
5572,8997011064904
5573,8997011067608
5574,8997011069152
5575,8997011870031
5576,8997011900080
5577,8997011995512
5578,8997012181129
5579,8997013070019
5580,8997013530148
5581,8997013532494
5582,8997013533460
5583,8997013537178
5584,8997014020013
5585,8997014020020
5586,8997014020037
5587,8997014020044
5588,8997014020211
5589,8997014020426
5590,8997014020433
5591,8997014020440
5592,8997014021089
5593,8997014050201
5594,8997014050256
5595,8997014050287
5596,8997014050317
5597,8997014050348
5598,8997014312156
5599,8997014330068
5600,8997016220046
5601,8997016220053
5602,8997016220084
5603,8997016220091
5604,8997016220114
5605,8997016220121
5606,8997016220138
5607,8997016220145
5608,8997016220152
5609,8997016220169
5610,8997016220497
5611,8997016220503
5612,8997016220510
5613,8997016220527
5614,8997016220541
5615,8997016220558
5616,8997016220602
5617,8997016220626
5618,8997016220695
5619,8997016220701
5620,8997016220718
5621,8997016220725
5622,8997016220732
5623,8997016220749
5624,8997016220756
5625,8997016220763
5626,8997016220992
5627,8997016370048
5628,8997016370116
5629,8997016370284
5630,8997016510017
5631,8997017640317
5632,8997017640324
5633,8997017640331
5634,8997017640348
5635,8997017640355
5636,8997017640379
5637,8997017640386
5638,8997017640393
5639,8997017640522
5640,8997017640539
5641,8997018483968
5642,8997018920012
5643,8997020760019
5644,8997020760026
5645,8997020760033
5646,8997020760088
5647,8997020760095
5648,8997020760118
5649,8997020760156
5650,8997021870014
5651,8997021870052
5652,8997021870076
5653,8997021870090
5654,8997021870137
5655,8997021870151
5656,8997021870236
5657,8997021870250
5658,8997021870274
5659,8997021870298
5660,8997021870403
5661,8997021870557
5662,8997021870571
5663,8997021870588
5664,8997021870717
5665,8997021870847
5666,8997021870908
5667,8997022640807
5668,8997025034016
5669,8997025060008
5670,8997025060022
5671,8997025060039
5672,8997025060053
5673,8997025060060
5674,8997025060091
5675,8997025060114
5676,8997025210083
5677,8997025210090
5678,8997025210106
5679,8997025210113
5680,8997032680541
5681,8997032680602
5682,8997035111110
5683,8997035563414
5684,8997035563452
5685,8997035563469
5686,8997035563476
5687,8997035563483
5688,8997035563544
5689,8997035600324
5690,8997035600430
5691,8997035600546
5692,8997035600720
5693,8997035600744
5694,8997079803583
5695,8997079803606
5696,8997207620860
5697,8997213670262
5698,8997214291206
5699,8997777020213
5700,8997777070218
5701,8997777070225
5702,8997777070232
5703,8997878003153
5704,8997979012443
5705,8998009010552
5706,8998009010569
5707,8998009010576
5708,8998009010583
5709,8998009010590
5710,8998009010606
5711,8998009010910
5712,8998009010927
5713,8998009020179
5714,8998009020186
5715,8998009020193
5716,8998009020209
5717,8998009020216
5718,8998009020223
5719,8998009020506
5720,8998009020537
5721,8998009030031
5722,8998009040023
5723,8998009040122
5724,8998009040153
5725,8998009050022
5726,8998009050053
5727,8998009050060
5728,8998103000534
5729,8998103000565
5730,8998103000589
5731,8998103000602
5732,8998103000688
5733,8998103000954
5734,8998103000985
5735,8998103001517
5736,8998103001524
5737,8998103001579
5738,8998103001586
5739,8998103001593
5740,8998103002002
5741,8998103002019
5742,8998103002026
5743,8998103002651
5744,8998103002729
5745,8998103002965
5746,8998103002989
5747,8998103003382
5748,8998103003399
5749,8998103003566
5750,8998103003573
5751,8998103003580
5752,8998103003603
5753,8998103003610
5754,8998103003627
5755,8998103003843
5756,8998103003850
5757,8998103004488
5758,8998103004549
5759,8998103004556
5760,8998103004600
5761,8998103004785
5762,8998103005522
5763,8998103005539
5764,8998103006499
5765,8998103006505
5766,8998103006512
5767,8998103006536
5768,8998103006543
5769,8998103007632
5770,8998103007755
5771,8998103008127
5772,8998103008158
5773,8998103008233
5774,8998103009810
5775,8998103010267
5776,8998103011301
5777,8998103011318
5778,8998103011325
5779,8998103011349
5780,8998103011363
5781,8998103011370
5782,8998103011707
5783,8998103011806
5784,8998103011813
5785,8998103011851
5786,8998103012247
5787,8998103012308
5788,8998103012438
5789,8998103012445
5790,8998103012483
5791,8998103012490
5792,8998103012506
5793,8998103012599
5794,8998103012605
5795,8998103012650
5796,8998103012728
5797,8998103012735
5798,8998103012742
5799,8998103012841
5800,8998103013053
5801,8998103014166
5802,8998103014326
5803,8998103014371
5804,8998103014388
5805,8998103015262
5806,8998103015279
5807,8998103015415
5808,8998103100654
5809,8998103100685
5810,8998103100692
5811,8998103204420
5812,89981108
5813,8998127217178
5814,8998127533124
5815,8998127533223
5816,8998127611136
5817,8998183216115
5818,8998183216122
5819,8998183216139
5820,8998389111085
5821,8998389111870
5822,8998389112013
5823,8998389112075
5824,8998389112105
5825,8998389112112
5826,8998389112129
5827,8998389112211
5828,8998389112228
5829,8998389112273
5830,8998389112389
5831,8998389112426
5832,8998389112433
5833,8998389112518
5834,8998389121220
5835,8998389121237
5836,8998389121251
5837,8998389121268
5838,8998389121299
5839,8998389121312
5840,8998389121336
5841,8998389121350
5842,8998389121374
5843,8998389121381
5844,8998389134428
5845,8998389134480
5846,8998389172178
5847,8998389172185
5848,8998389172192
5849,8998389312017
5850,8998666000217
5851,8998666000897
5852,8998666001306
5853,8998666001924
5854,8998667100046
5855,8998667100084
5856,8998667100169
5857,8998667100206
5858,8998667100732
5859,8998667100947
5860,8998667101203
5861,8998667101210
5862,8998667101432
5863,8998667300231
5864,8998667300255
5865,8998667300279
5866,8998667300330
5867,8998667300545
5868,8998667400559
5869,8998667400801
5870,8998685011003
5871,8998685012000
5872,8998685013007
5873,8998685014004
5874,8998685016008
5875,8998685021002
5876,8998685023006
5877,8998685024003
5878,8998685051306
5879,8998685052303
5880,8998685053300
5881,8998685054307
5882,8998685055304
5883,8998685056301
5884,8998685057308
5885,8998685111130
5886,8998685111147
5887,8998685160008
5888,8998685161005
5889,8998685171004
5890,8998685175002
5891,8998685177013
5892,8998685179017
5893,8998685182307
5894,8998685183304
5895,8998685184301
5896,8998685221013
5897,8998694120208
5898,8998694120277
5899,8998694120345
5900,8998694120970
5901,8998694120994
5902,8998777110218
5903,8998838050002
5904,8998838060018
5905,8998838060032
5906,8998838061022
5907,8998838290149
5908,8998838310212
5909,8998838350010
5910,8998838370179
5911,8998838390788
5912,8998862085537
5913,8998866100144
5914,8998866100151
5915,8998866100168
5916,8998866100229
5917,8998866100243
5918,8998866100250
5919,8998866100557
5920,8998866100564
5921,8998866100571
5922,8998866100595
5923,8998866100601
5924,8998866100618
5925,8998866100632
5926,8998866100649
5927,8998866100656
5928,8998866100700
5929,8998866100717
5930,8998866100731
5931,8998866100748
5932,8998866100755
5933,8998866100779
5934,8998866100786
5935,8998866100793
5936,8998866100809
5937,8998866100823
5938,8998866100830
5939,8998866100854
5940,8998866100878
5941,8998866100885
5942,8998866100908
5943,8998866100922
5944,8998866101097
5945,8998866101486
5946,8998866101509
5947,8998866101516
5948,8998866101530
5949,8998866101929
5950,8998866101936
5951,8998866101943
5952,8998866101950
5953,8998866101967
5954,8998866101974
5955,8998866101981
5956,8998866101998
5957,8998866102001
5958,8998866102162
5959,8998866102322
5960,8998866102483
5961,8998866102490
5962,8998866102506
5963,8998866102513
5964,8998866102629
5965,8998866102681
5966,8998866103084
5967,8998866103091
5968,8998866103107
5969,8998866103114
5970,8998866103121
5971,8998866103138
5972,8998866103237
5973,8998866103244
5974,8998866103251
5975,8998866103268
5976,8998866103275
5977,8998866103282
5978,8998866103428
5979,8998866103725
5980,8998866103909
5981,8998866103954
5982,8998866103961
5983,8998866103978
5984,8998866103985
5985,8998866104043
5986,8998866104074
5987,8998866104081
5988,8998866104098
5989,8998866104104
5990,8998866104128
5991,8998866104135
5992,8998866104159
5993,8998866104371
5994,8998866104388
5995,8998866104395
5996,8998866104401
5997,8998866104418
5998,8998866104456
5999,8998866104470
6000,8998866104487
6001,8998866104494
6002,8998866104500
6003,8998866104517
6004,8998866104784
6005,8998866104791
6006,8998866104876
6007,8998866104883
6008,8998866104913
6009,8998866104920
6010,8998866104937
6011,8998866105040
6012,8998866105057
6013,8998866105064
6014,8998866105071
6015,8998866105088
6016,8998866105132
6017,8998866105149
6018,8998866105156
6019,8998866105163
6020,8998866105170
6021,8998866105491
6022,8998866105507
6023,8998866105538
6024,8998866105606
6025,8998866105613
6026,8998866105620
6027,8998866105637
6028,8998866105644
6029,8998866105651
6030,8998866105699
6031,8998866105705
6032,8998866105736
6033,8998866105743
6034,8998866105750
6035,8998866105767
6036,8998866105781
6037,8998866105798
6038,8998866105927
6039,8998866105934
6040,8998866106054
6041,8998866106108
6042,8998866106115
6043,8998866106153
6044,8998866106184
6045,8998866106290
6046,8998866106306
6047,8998866106337
6048,8998866106344
6049,8998866106351
6050,8998866106368
6051,8998866106375
6052,8998866106382
6053,8998866106498
6054,8998866106504
6055,8998866106511
6056,8998866106528
6057,8998866106955
6058,8998866106962
6059,8998866181068
6060,8998866181075
6061,8998866181082
6062,8998866182171
6063,8998866182188
6064,8998866182201
6065,8998866182218
6066,8998866183178
6067,8998866183185
6068,8998866183208
6069,8998866183215
6070,8998866200219
6071,8998866200301
6072,8998866200318
6073,8998866200325
6074,8998866200332
6075,8998866200448
6076,8998866200509
6077,8998866200578
6078,8998866200691
6079,8998866200745
6080,8998866200790
6081,8998866200813
6082,8998866200820
6083,8998866200837
6084,8998866200844
6085,8998866200851
6086,8998866200882
6087,8998866200899
6088,8998866200912
6089,8998866200929
6090,8998866200936
6091,8998866200998
6092,8998866201001
6093,8998866201346
6094,8998866201353
6095,8998866201360
6096,8998866201377
6097,8998866201445
6098,8998866201452
6099,8998866201469
6100,8998866201476
6101,8998866201483
6102,8998866201490
6103,8998866201513
6104,8998866201520
6105,8998866201568
6106,8998866500012
6107,8998866500029
6108,8998866500128
6109,8998866500135
6110,8998866500142
6111,8998866500166
6112,8998866500173
6113,8998866500180
6114,8998866500319
6115,8998866500326
6116,8998866500333
6117,8998866500371
6118,8998866500388
6119,8998866500708
6120,8998866500715
6121,8998866500951
6122,8998866574044
6123,8998866574945
6124,8998866575010
6125,8998866600279
6126,8998866600286
6127,8998866600293
6128,8998866600439
6129,8998866600484
6130,8998866600491
6131,8998866600514
6132,8998866600521
6133,8998866600538
6134,8998866600552
6135,8998866600569
6136,8998866600996
6137,8998866601429
6138,8998866601436
6139,8998866601511
6140,8998866601597
6141,8998866601603
6142,8998866601825
6143,8998866601832
6144,8998866601863
6145,8998866601870
6146,8998866602211
6147,8998866602273
6148,8998866602280
6149,8998866602297
6150,8998866602334
6151,8998866602341
6152,8998866602358
6153,8998866602389
6154,8998866602549
6155,8998866602556
6156,8998866602563
6157,8998866602570
6158,8998866602594
6159,8998866602600
6160,8998866602655
6161,8998866602693
6162,8998866602709
6163,8998866602716
6164,8998866602723
6165,8998866602730
6166,8998866602747
6167,8998866602914
6168,8998866602969
6169,8998866602976
6170,8998866602983
6171,8998866602990
6172,8998866603379
6173,8998866603393
6174,8998866603409
6175,8998866603416
6176,8998866603522
6177,8998866603539
6178,8998866603669
6179,8998866603676
6180,8998866603683
6181,8998866603799
6182,8998866603812
6183,8998866603836
6184,8998866603881
6185,8998866604369
6186,8998866604383
6187,8998866604512
6188,8998866604703
6189,8998866604741
6190,8998866604932
6191,8998866604956
6192,8998866604963
6193,8998866605106
6194,8998866605113
6195,8998866605120
6196,8998866605137
6197,8998866605144
6198,8998866605151
6199,8998866605199
6200,8998866605236
6201,8998866605250
6202,8998866605267
6203,8998866605274
6204,8998866605649
6205,8998866605779
6206,8998866605809
6207,8998866605816
6208,8998866605922
6209,8998866605939
6210,8998866605946
6211,8998866605953
6212,8998866605960
6213,8998866606059
6214,8998866606066
6215,8998866606158
6216,8998866606417
6217,8998866606547
6218,8998866606554
6219,8998866606660
6220,8998866606684
6221,8998866606707
6222,8998866606769
6223,8998866606813
6224,8998866606820
6225,8998866606844
6226,8998866606882
6227,8998866606899
6228,8998866606905
6229,8998866606912
6230,8998866607100
6231,8998866607117
6232,8998866607315
6233,8998866607322
6234,8998866607339
6235,8998866607353
6236,8998866607360
6237,8998866607667
6238,8998866607872
6239,8998866607971
6240,8998866608008
6241,8998866608015
6242,8998866608039
6243,8998866608046
6244,8998866608084
6245,8998866608091
6246,8998866608107
6247,8998866608268
6248,8998866608275
6249,8998866608305
6250,8998866608312
6251,8998866608350
6252,8998866608367
6253,8998866608435
6254,8998866608459
6255,8998866608466
6256,8998866608473
6257,8998866608480
6258,8998866608497
6259,8998866608503
6260,8998866608510
6261,8998866608527
6262,8998866608534
6263,8998866608541
6264,8998866608558
6265,8998866608565
6266,8998866608572
6267,8998866608589
6268,8998866608602
6269,8998866608701
6270,8998866608718
6271,8998866608725
6272,8998866608947
6273,8998866608954
6274,8998866608961
6275,8998866609111
6276,8998866609142
6277,8998866609234
6278,8998866609395
6279,8998866609401
6280,8998866609418
6281,8998866609456
6282,8998866609463
6283,8998866609470
6284,8998866610087
6285,8998866610223
6286,8998866610230
6287,8998866610377
6288,8998866610384
6289,8998866610438
6290,8998866658577
6291,8998866658591
6292,8998866658669
6293,8998866659574
6294,8998866670722
6295,8998866671729
6296,8998866679404
6297,8998866679572
6298,8998866679596
6299,8998866679602
6300,8998866679664
6301,8998866800099
6302,8998866800204
6303,8998866803205
6304,8998866803694
6305,8998866803977
6306,8998866803984
6307,8998866805414
6308,8998866885591
6309,8998866888615
6310,8998866888622
6311,8998866888639
6312,8998866888653
6313,8998866888660
6314,8998888110114
6315,8998888710567
6316,8998898101409
6317,8998898101706
6318,8998898151404
6319,8998898280401
6320,8998898335408
6321,8998898338409
6322,8998898551105
6323,8998898804904
6324,8998898809107
6325,8998898819106
6326,8998898823905
6327,8998898825107
6328,8998898826104
6329,8998898829105
6330,8998898830101
6331,8998898831108
6332,8998898842104
6333,8998898845105
6334,8998898846409
6335,8998898847109
6336,8998898848106
6337,8998898850109
6338,8998898853100
6339,8998898856101
6340,8998898857108
6341,8998898860108
6342,8998899001302
6343,8998899001319
6344,8998899001401
6345,8998899001418
6346,8998899001470
6347,8998899001500
6348,8998899001579
6349,8998899001623
6350,8998899001920
6351,8998899001937
6352,8998899001975
6353,8998899004105
6354,8998899004211
6355,8998899004228
6356,8998899004242
6357,8998899004297
6358,8998899013015
6359,8998899013022
6360,8998899013039
6361,8998899013046
6362,8998899013053
6363,8998899013060
6364,8998899013107
6365,8998899013114
6366,8998899013121
6367,8998899013282
6368,8998899400204
6369,8998899400228
6370,8998899400327
6371,8998899400334
6372,8998899400341
6373,8998899400358
6374,8998899400402
6375,8998899940113
6376,8998899940144
6377,8998899940489
6378,8998899940557
6379,8998899940564
6380,8998899940571
6381,8998899995090
6382,8998989100120
6383,8999002310564
6384,8999002319659
6385,89991039
6386,8999223003115
6387,8999225106012
6388,8999225603016
6389,8999225606017
6390,8999225782063
6391,8999225782070
6392,8999225782094
6393,8999225782100
6394,8999225782179
6395,8999225782445
6396,8999225782452
6397,8999225782469
6398,8999225782506
6399,8999225782513
6400,8999225782520
6401,8999225782667
6402,8999225782681
6403,8999225783107
6404,8999225783114
6405,8999225783152
6406,8999225783169
6407,8999225783183
6408,8999225783206
6409,8999225783220
6410,8999225783244
6411,8999225783268
6412,8999225783282
6413,8999225783718
6414,8999225783732
6415,8999225783756
6416,8999225783770
6417,8999225783855
6418,8999225783879
6419,8999225785347
6420,8999225785385
6421,8999225785422
6422,8999225785446
6423,8999225785453
6424,8999225785460
6425,8999225785477
6426,8999225785484
6427,8999225785545
6428,8999225812500
6429,8999225825012
6430,8999225902508
6431,8999225902607
6432,8999225902706
6433,8999225903765
6434,8999225903819
6435,8999225903864
6436,8999225905226
6437,8999225905271
6438,8999225905332
6439,8999225905752
6440,8999225905967
6441,8999225905974
6442,8999225906384
6443,8999225906414
6444,8999225906438
6445,8999225907855
6446,8999225908302
6447,8999225908319
6448,8999225908333
6449,8999225908494
6450,8999225908500
6451,8999225908517
6452,8999225908524
6453,8999225908531
6454,8999225908548
6455,8999225908616
6456,8999777000004
6457,8999777000028
6458,8999777000042
6459,8999777000059
6460,8999777000066
6461,8999777000103
6462,8999777000110
6463,8999777000165
6464,8999777000172
6465,8999777000189
6466,8999777000226
6467,8999777000387
6468,8999777000776
6469,8999777001186
6470,8999777001254
6471,8999777001438
6472,8999777001490
6473,8999777002602
6474,8999777002954
6475,8999777004293
6476,8999777004514
6477,8999777004583
6478,8999777012267
6479,8999777019891
6480,8999777106614
6481,8999777765392
6482,8999777801403
6483,8999777802325
6484,8999777802332
6485,8999777806965
6486,8999777806972
6487,8999777811457
6488,8999777811686
6489,8999777813499
6490,8999777813680
6491,8999777813697
6492,8999777818456
6493,8999777818623
6494,8999777819224
6495,8999777819231
6496,8999777867232
6497,8999777867249
6498,8999777867256
6499,8999777867263
6500,8999777881870
6501,8999777888350
6502,8999777888367
6503,8999777888374
6504,8999777888381
6505,8999777890537
6506,8999809101310
6507,8999809400031
6508,8999818761918
6509,8999908000101
6510,8999908000200
6511,8999908000705
6512,8999908009302
6513,8999908010100
6514,8999908010209
6515,8999908010605
6516,8999908010704
6517,8999908034205
6518,8999908039101
6519,8999908039309
6520,8999908043801
6521,8999908045607
6522,8999908045706
6523,8999908045812
6524,8999908056207
6525,8999908056405
6526,8999908057709
6527,8999908060600
6528,8999908060709
6529,8999908060808
6530,8999908060907
6531,8999908061003
6532,8999908061102
6533,8999908071903
6534,8999908082701
6535,8999908082800
6536,8999908214706
6537,8999908214805
6538,8999908251008
6539,8999908251107
6540,8999908266002
6541,8999908266101
6542,8999908273000
6543,8999908273109
6544,8999908273208
6545,8999908273307
6546,8999908285003
6547,8999908302205
6548,8999908323903
6549,8999908354501
6550,8999908354600
6551,8999908393708
6552,8999908423801
6553,8999908426505
6554,8999908450906
6555,8999909000162
6556,8999909007147
6557,8999918181098
6558,8999918181180
6559,8999918181227
6560,8999918181289
6561,8999918181685
6562,8999918182989
6563,8999918183085
6564,8999918212112
6565,8999918383188
6566,8999918441239
6567,8999918441390
6568,8999918443509
6569,8999918451351
6570,8999918451368
6571,8999918451375
6572,8999918451382
6573,8999918451412
6574,8999918451429
6575,8999918451436
6576,8999918585193
6577,8999918585230
6578,8999988000312
6579,8999988888804
6580,8999988888811
6581,8999988888828
6582,8999988888835
6583,8999988888842
6584,8999988888859
6585,8999988888866
6586,8999988888989
6587,8999998020218
6588,8999998060214
6589,8999998060221
6590,8999998060238
6591,8999999000035
6592,8999999000059
6593,8999999000066
6594,8999999000080
6595,8999999000158
6596,8999999000165
6597,8999999000172
6598,8999999000189
6599,8999999000196
6600,8999999000202
6601,8999999000356
6602,8999999000417
6603,8999999000431
6604,8999999000608
6605,8999999000745
6606,8999999000769
6607,8999999000936
6608,8999999000974
6609,8999999001094
6610,8999999001100
6611,8999999001117
6612,8999999001124
6613,8999999001162
6614,8999999001186
6615,8999999001193
6616,8999999001209
6617,8999999001216
6618,8999999001223
6619,8999999001230
6620,8999999001247
6621,8999999001636
6622,8999999001643
6623,8999999001704
6624,8999999001711
6625,8999999001728
6626,8999999001735
6627,8999999001865
6628,8999999001889
6629,8999999001933
6630,8999999001957
6631,8999999001964
6632,8999999001971
6633,8999999001988
6634,8999999001995
6635,8999999002060
6636,8999999002138
6637,8999999002152
6638,8999999002299
6639,8999999002367
6640,8999999002466
6641,8999999002473
6642,8999999002497
6643,8999999002503
6644,8999999002558
6645,8999999002565
6646,8999999002626
6647,8999999002657
6648,8999999002688
6649,8999999002732
6650,8999999002749
6651,8999999002756
6652,8999999002800
6653,8999999003043
6654,8999999003067
6655,8999999003074
6656,8999999003081
6657,8999999003098
6658,8999999003241
6659,8999999003265
6660,8999999003272
6661,8999999003302
6662,8999999003326
6663,8999999003333
6664,8999999003371
6665,8999999003395
6666,8999999003401
6667,8999999003418
6668,8999999003517
6669,8999999003524
6670,8999999003586
6671,8999999003661
6672,8999999003685
6673,8999999003692
6674,8999999003708
6675,8999999003715
6676,8999999003722
6677,8999999003739
6678,8999999003746
6679,8999999003753
6680,8999999003760
6681,8999999003777
6682,8999999003784
6683,8999999003807
6684,8999999003883
6685,8999999003890
6686,8999999003906
6687,8999999003913
6688,8999999004101
6689,8999999004194
6690,8999999004217
6691,8999999004224
6692,8999999004248
6693,8999999004262
6694,8999999004293
6695,8999999004347
6696,8999999004422
6697,8999999004637
6698,8999999004644
6699,8999999004651
